                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.94148,                0.68554,                 1.0942,                0.55859,                0.24967,                0.28127,                0.18229,                 1.5481,                 1.5442,                 1.4586,             0.00017846,             0.00017846,             0.00017846
                    111,                0.95151,                0.68433,                 1.1073,                0.44375,                0.18825,                0.18679,                0.11311,                 1.7096,                 1.8371,                 1.5685,             0.00017801,             0.00017801,             0.00017801
                    112,                0.94871,                0.66982,                 1.1001,                0.54718,                0.26006,                0.28499,                 0.1795,                 1.5225,                 1.4858,                 1.4298,             0.00017756,             0.00017756,             0.00017756
                    113,                0.98245,                 0.6966,                 1.1128,                0.53207,                0.25407,                0.28585,                0.18322,                 1.5264,                  1.442,                  1.439,             0.00017711,             0.00017711,             0.00017711
                    114,                0.94472,                0.67341,                 1.0931,                0.58671,                 0.2518,                0.29449,                0.19014,                 1.5189,                 1.4539,                 1.4197,             0.00017666,             0.00017666,             0.00017666
                    115,                0.92433,                0.67829,                 1.0902,                0.55458,                0.25095,                0.29763,                0.19363,                 1.5044,                 1.4935,                 1.4405,             0.00017621,             0.00017621,             0.00017621
                    116,                0.91309,                0.65945,                 1.0843,                 0.5081,                0.26462,                0.28663,                0.18116,                 1.5361,                 1.4234,                 1.4461,             0.00017576,             0.00017576,             0.00017576
                    117,                0.92596,                0.65483,                 1.0821,                0.57489,                0.26104,                0.30314,                0.19587,                 1.4957,                 1.4548,                 1.4063,             0.00017531,             0.00017531,             0.00017531
                    118,                  0.932,                0.64919,                 1.0961,                0.51901,                0.27008,                0.30064,                0.19685,                 1.4877,                 1.4766,                 1.4072,             0.00017486,             0.00017486,             0.00017486
                    119,                0.92654,                0.65068,                 1.0882,                0.54724,                0.26307,                0.30193,                0.19539,                 1.4678,                 1.4363,                 1.4026,             0.00017441,             0.00017441,             0.00017441
                    120,                0.91158,                0.65611,                 1.0837,                 0.5192,                0.26769,                0.29298,                0.18947,                 1.5285,                 1.4607,                 1.4188,             0.00017396,             0.00017396,             0.00017396
